signal_ts_ns,fill_ts_ns,direction,qty,buy_venue,sell_venue,buy_vwap,sell_vwap,expected_pnl,realized_pnl,edge_decay,status
20842092597,20847720178,binance->coinbase,0.25,binance,coinbase,30789.22131662971,30786.332817985287,2.4464593423326733,-5.340219008736312,7.786678351068986,FILLED
20910947204,20917065966,binance->coinbase,0.25,binance,coinbase,30849.199487269598,30833.073762583164,1.373224808181476,-8.657198522230829,10.030423330412304,FILLED
20916147549,20921682458,coinbase->binance,0.25,coinbase,binance,30820.6595403952,30796.714925508117,1.460806964274525,-10.608055422086181,12.068862386360706,FILLED
21029388342,21035468574,coinbase->binance,0.25,coinbase,binance,30723.212326324985,30704.959580497307,1.696795659203417,-9.17075566857693,10.867551327780347,FILLED
21048919120,21055063256,binance->coinbase,0.25,binance,coinbase,30737.019439891686,30732.013838718645,4.112933955742847,-5.861452649126477,9.974386604869323,FILLED
21070096906,21075554602,coinbase->binance,0.25,coinbase,binance,30777.891558237447,30772.899655256093,0.8436958391021108,-5.864409883924964,6.708105723027074,FILLED
21143482868,21149401139,binance->coinbase,0.25,binance,coinbase,30705.704223311204,30707.480078842094,1.4005719363049138,-4.162069336327477,5.562641272632391,FILLED
21144360614,21150787811,binance->coinbase,0.25,binance,coinbase,30711.618035073545,30707.480078842094,1.6395823597113122,-5.64081796750088,7.280400327212192,FILLED
21189811257,21196845387,binance->coinbase,0.25,binance,coinbase,30707.799708869406,30692.224143523927,3.2291491452006085,-8.49850373616573,11.727652881366339,FILLED
21191602037,21198918296,binance->coinbase,0.25,binance,coinbase,30698.425156863508,30692.224143523927,0.9183775889550816,-6.154397007090665,7.072774596045747,FILLED
21217247093,21223247105,coinbase->binance,0.25,coinbase,binance,30752.67898885228,30760.34088018656,0.9188315195660834,-2.697812109325241,3.6166436288913246,FILLED
21253549636,21258991093,binance->coinbase,0.25,binance,coinbase,30720.633134668125,30727.91541217703,0.7934887194096518,-2.7882538207250036,3.5817425401346554,FILLED
21301951090,21307748528,coinbase->binance,0.25,coinbase,binance,30673.44858491601,30667.820206347875,1.2357446122568945,-6.0078305108418135,7.243575123098708,FILLED
21322002187,21328126019,binance->coinbase,0.25,binance,coinbase,30746.0316475346,30754.63168301219,6.879938480200508,-2.4627558812808275,9.342694361481335,FILLED
21322477757,21329097777,binance->coinbase,0.25,binance,coinbase,30746.0316475346,30740.27555799785,1.6905066083818383,-6.050351522364508,7.740858130746346,FILLED
21445454177,21450903867,binance->coinbase,0.25,binance,coinbase,30676.854234139704,30671.05592943723,2.582562479698936,-6.050524480268905,8.63308695996784,FILLED
21478905614,21484070353,binance->coinbase,0.25,binance,coinbase,30658.28818145045,30664.453523219312,3.0017823667585617,-3.0580243191798218,6.0598066859383835,FILLED
21508202783,21514143606,binance->coinbase,0.25,binance,coinbase,30746.944993416953,30744.989989696045,1.4358222125238171,-5.100597178868156,6.5364193913919735,FILLED
21517864679,21524531983,coinbase->binance,0.25,coinbase,binance,30776.413913422017,30761.260516577215,0.9439746368298074,-8.404053628371003,9.34802826520081,FILLED
21554495543,21560391927,coinbase->binance,0.25,coinbase,binance,30765.683928971823,30774.821062402327,0.9976005302132762,-2.331026088391809,3.3286266186050852,FILLED
21813219150,21819339433,binance->coinbase,0.25,binance,coinbase,30734.42168534071,30724.692939367225,4.721514148742244,-7.041376871574357,11.762891020316601,FILLED
21813979284,21820716598,binance->coinbase,0.25,binance,coinbase,30734.42168534071,30739.20249112754,1.4228215531502428,-3.415439886672175,4.838261439822418,FILLED
21924854543,21930491291,binance->coinbase,0.25,binance,coinbase,30695.71092936636,30673.10542675242,1.0443052334121603,-10.25347174262788,11.29777697604004,FILLED
21958343245,21964624810,coinbase->binance,0.25,coinbase,binance,30758.063920520362,30746.519990703306,3.179088556997158,-7.499114845851182,10.67820340284834,FILLED
22077831157,22083227024,coinbase->binance,0.25,coinbase,binance,30650.246389196604,30668.16756348644,1.110815815951355,-0.11813944463483494,1.22895526058619,FILLED
22148308426,22154410735,coinbase->binance,0.25,coinbase,binance,30679.92440214255,30677.278613161394,1.264430542169066,-5.2633036161614655,6.5277341583305315,FILLED
22197363863,22203490126,binance->coinbase,0.25,binance,coinbase,30701.902466861477,30699.199232563835,1.3301212815467807,-5.280823621010313,6.610944902557094,FILLED
22593877413,22600509988,binance->coinbase,0.25,binance,coinbase,30692.93728834125,30713.886854703807,2.40898066769023,0.6313560407515979,1.777624626938632,FILLED
22594327041,22600509988,binance->coinbase,0.25,binance,coinbase,30692.93728834125,30713.886854703807,2.148923755170472,0.6313560407515979,1.517567714418874,FILLED
22699810174,22705402068,coinbase->binance,0.25,coinbase,binance,30660.73715250901,30664.652706674507,2.653137110311036,-3.6204178092102666,6.2735549195213025,FILLED
22709894934,22716431218,binance->coinbase,0.25,binance,coinbase,30707.26425606915,30703.545098279363,2.5860924534954393,-5.535507170077835,8.121599623573275,FILLED
22710817417,22716431218,binance->coinbase,0.25,binance,coinbase,30707.26425606915,30703.545098279363,1.766083539239844,-5.535507170077835,7.301590709317679,FILLED
22901022847,22907034005,binance->coinbase,0.25,binance,coinbase,30654.524291340298,30644.463219499085,3.097963620549308,-7.112440496820454,10.210404117369762,FILLED
22901034640,22907034005,binance->coinbase,0.25,binance,coinbase,30654.524291340298,30644.463219499085,2.5470134099932693,-7.112440496820454,9.659453906813724,FILLED
22920184862,22926042411,coinbase->binance,0.25,coinbase,binance,30614.834687668757,30629.443899976784,2.1395484653830863,-0.9406525867589153,3.0802010521420016,FILLED
23019010552,23024730875,binance->coinbase,0.25,binance,coinbase,30745.12556400417,30721.965209437516,2.1008948083999712,-10.399541440808207,12.500436249208178,FILLED
23141191037,23147201944,coinbase->binance,0.25,coinbase,binance,30893.00511916495,30883.564558182683,3.1367484871079796,-6.993618985393368,10.130367472501348,FILLED
23298407628,23304937104,binance->coinbase,0.25,binance,coinbase,30981.475668581937,30978.885704171407,1.334645424163682,-5.29445345647855,6.629098880642232,FILLED
23352861958,23358495167,coinbase->binance,0.25,coinbase,binance,31002.486068999995,31007.434235598517,1.1324665444753919,-3.413578669049457,4.546045213524849,FILLED
23480880268,23486290230,binance->coinbase,0.25,binance,coinbase,31125.706958785755,31129.28088560811,0.8982945170919265,-3.7757317309115024,4.674026248003429,FILLED
23625801825,23632528944,coinbase->binance,0.25,coinbase,binance,31168.277644522324,31165.42763056664,1.8300131866590164,-5.387602634901668,7.217615821560685,FILLED
23645228162,23650662539,binance->coinbase,0.25,binance,coinbase,31184.592431758298,31182.18949753783,1.0450040011301098,-5.278182126458887,6.323186127588997,FILLED
23666553468,23671773073,coinbase->binance,0.25,coinbase,binance,31138.609067473615,31136.655938944397,1.996398076663354,-5.158975835999627,7.155373912662981,FILLED
23673202785,23680688319,coinbase->binance,0.25,coinbase,binance,31125.91404569243,31123.145159118165,2.229818829899159,-5.3609703060919855,7.590789135991145,FILLED
23696194940,23703235321,binance->coinbase,0.25,binance,coinbase,31126.95245910148,31122.982355942437,2.0922054120246685,-5.6611716483112104,7.753377060335879,FILLED
23697663310,23704680525,binance->coinbase,0.25,binance,coinbase,31157.586281381577,31159.523931196585,0.9310282314827418,-4.189419253437336,5.120447484920078,FILLED
23765857236,23772670789,coinbase->binance,0.25,coinbase,binance,31240.07091200844,31246.814629046454,5.4435489960887935,-3.000418563149651,8.443967559238445,FILLED
23766573648,23772670789,coinbase->binance,0.25,coinbase,binance,31240.07091200844,31246.814629046454,1.0593731465742167,-3.000418563149651,4.059791709723868,FILLED
23826194840,23832935967,binance->coinbase,0.25,binance,coinbase,31333.8444640974,31331.167000411006,1.612981208749261,-5.369174844844565,6.982156053593826,FILLED
23830108453,23835910384,coinbase->binance,0.25,coinbase,binance,31346.160874530266,31332.434732251295,1.5033588420765227,-8.132773393807838,9.63613223588436,FILLED
23934934673,23941262631,coinbase->binance,0.25,coinbase,binance,31376.035597847225,31384.653586241144,1.0125014371969883,-2.5523391406177325,3.5648405778147207,FILLED
23990083385,23996247942,coinbase->binance,0.25,coinbase,binance,31328.593063406544,31335.836521930894,3.399502989262146,-2.888786501350296,6.288289490612442,FILLED
23997758731,24003431818,coinbase->binance,0.25,coinbase,binance,31310.87025481315,31304.41570602783,3.9551124402878486,-6.309945007113129,10.265057447400977,FILLED
24011118013,24017789952,binance->coinbase,0.25,binance,coinbase,31313.150361567903,31288.549006874742,2.6806120014343833,-10.84485109205616,13.525463093490544,FILLED
24020164841,24026318580,coinbase->binance,0.25,coinbase,binance,31263.782731058214,31270.7173971007,1.3610491284780437,-2.956247632339,4.317296760817044,FILLED
24046513565,24054643419,binance->coinbase,0.25,binance,coinbase,31266.774343705187,31258.399304882794,0.9841709425463705,-6.782938353271675,7.767109295818045,FILLED
24046684166,24054643419,binance->coinbase,0.25,binance,coinbase,31266.774343705187,31258.399304882794,1.1629794415794095,-6.782938353271675,7.945917794851084,FILLED
24155276027,24161016810,binance->coinbase,0.25,binance,coinbase,31282.729751392497,31267.00256017849,1.0925487550603066,-8.622634547089547,9.715183302149853,FILLED
24158517911,24164436541,binance->coinbase,0.25,binance,coinbase,31276.384830190684,31273.785806170883,3.3321253517988225,-5.340953827077101,8.673079178875923,FILLED
24283591679,24289213201,coinbase->binance,0.25,coinbase,binance,31224.66330503676,31219.42151554353,0.8934230109198324,-5.99388477958837,6.887307790508203,FILLED
24291395739,24297671936,binance->coinbase,0.25,binance,coinbase,31290.259054269376,31275.596496692895,1.5585882042296362,-8.357711996502985,9.916300200732621,FILLED
24466747145,24473037779,coinbase->binance,0.25,coinbase,binance,31381.703258389058,31375.864035651604,2.7933279021444832,-6.1667692119845015,8.960097114128985,FILLED
24496221499,24502114726,coinbase->binance,0.25,coinbase,binance,31409.726275583624,31398.050643068542,0.8649406714202996,-7.62978328848294,8.49472395990324,FILLED
24507827352,24513499004,binance->coinbase,0.25,binance,coinbase,31395.49423262287,31388.015762252733,2.0856661911093397,-6.578193880390245,8.663860071499585,FILLED
24534056424,24539998238,binance->coinbase,0.25,binance,coinbase,31435.61521656795,31438.68223307335,1.3664362887393509,-3.94889485778549,5.315331146524841,FILLED
24644589607,24650161144,binance->coinbase,0.25,binance,coinbase,31447.377945723492,31442.591691434955,1.6678674644344937,-5.913191638564058,7.581059102998552,FILLED
24657531891,24663255214,coinbase->binance,0.25,coinbase,binance,31501.61618440381,31497.14460962009,0.822896474252957,-5.84291254485197,6.665809019104927,FILLED
24661695389,24667936424,coinbase->binance,0.25,coinbase,binance,31481.099963253604,31471.07061168307,0.8983155877631361,-7.229001419543238,8.127317007306374,FILLED
24710493526,24716636320,binance->coinbase,0.25,binance,coinbase,31535.735327974195,31536.479988363506,3.160688663041583,-4.544269667907429,7.704958330949012,FILLED
24710494875,24716636320,binance->coinbase,0.25,binance,coinbase,31535.735327974195,31536.479988363506,0.9329874417335304,-4.544269667907429,5.477257109640959,FILLED
24912498924,24918788759,coinbase->binance,0.25,coinbase,binance,31603.885801629316,31601.776673272918,1.6456090719357235,-5.26775950292631,6.913368574862034,FILLED
25040702274,25046151537,coinbase->binance,0.25,coinbase,binance,31576.209579534672,31575.893421917925,1.057010384141904,-4.815455033236503,5.872465417378407,FILLED
25042805923,25049125948,coinbase->binance,0.25,coinbase,binance,31584.160229801364,31566.45652303441,1.045765502794893,-9.162665540870876,10.208431043665769,FILLED
25214207950,25220210883,coinbase->binance,0.25,coinbase,binance,31459.60690686793,31457.692953308182,0.9994982794196403,-5.197333728288868,6.196832007708508,FILLED
25361257712,25367601351,binance->coinbase,0.25,binance,coinbase,31504.018620637416,31491.909334911652,1.890736819788799,-7.751713295963782,9.642450115752581,FILLED
25417681866,25423351036,coinbase->binance,0.25,coinbase,binance,31486.426113936537,31472.166607868538,2.315553859460124,-8.287127458786927,10.60268131824705,FILLED
25681993961,25687941753,coinbase->binance,0.25,coinbase,binance,31713.226048644305,31705.230019622137,0.8786422259627216,-6.755591361386905,7.634233587349627,FILLED
25683175981,25689327743,coinbase->binance,0.25,coinbase,binance,31713.10783964759,31705.230019622137,0.8230364114488111,-6.7260272913090375,7.549063702757849,FILLED
25729991989,25736070730,coinbase->binance,0.25,coinbase,binance,31797.70663129422,31800.470521628384,3.1667152651989454,-4.078821605669873,7.245536870868818,FILLED
25819645489,25825312244,binance->coinbase,0.25,binance,coinbase,31815.350658124993,31806.315205192925,1.062048087529547,-7.030262286442849,8.092310373972396,FILLED
25909565039,25915605682,coinbase->binance,0.25,coinbase,binance,31819.793800490792,31818.74765175215,2.119264910140373,-5.034453947297152,7.153718857437525,FILLED
25910282186,25915605682,coinbase->binance,0.25,coinbase,binance,31819.793800490792,31818.74765175215,1.3973215333462576,-5.034453947297152,6.4317754806434095,FILLED
25922245064,25928198297,coinbase->binance,0.24999999999999997,coinbase,binance,31750.689276822857,31742.47867696132,5.312818698929732,-6.814842826915083,12.127661525844815,FILLED
26112920967,26119279400,coinbase->binance,0.25,coinbase,binance,31769.078280938145,31757.369803731555,1.1997431691179372,-7.691895619927891,8.891638789045828,FILLED
26198450229,26204072217,coinbase->binance,0.25,coinbase,binance,31786.240997537665,31770.634466867155,2.301536245428906,-8.668788490724182,10.970324736153088,FILLED
26226799388,26232659129,binance->coinbase,0.25,binance,coinbase,31816.043288599438,31813.337274251768,1.0982559364238114,-5.448639478772748,6.546895415196559,FILLED
26246738159,26252867729,binance->coinbase,0.25,binance,coinbase,31835.683278153712,31839.24529161321,1.2535103743248328,-3.885205328194388,5.138715702519221,FILLED
26247184851,26252867729,binance->coinbase,0.25,binance,coinbase,31835.683278153712,31839.24529161321,1.458062453835737,-3.885205328194388,5.343267782030125,FILLED
26309931033,26316389649,coinbase->binance,0.25,coinbase,binance,31869.534070690177,31875.0322864753,0.8732570101956298,-3.406151075112575,4.279408085308205,FILLED
26329824102,26335211449,binance->coinbase,0.25,binance,coinbase,31914.36144950197,31929.234086500954,1.3296298568848215,-1.0704822313791738,2.4001120882639952,FILLED
26335937499,26341915542,coinbase->binance,0.25,coinbase,binance,31944.541870726614,31942.551752145504,1.2233279685688103,-5.289111419957408,6.512439388526218,FILLED
26367517826,26374832584,binance->coinbase,0.25,binance,coinbase,32008.20022132519,32003.578893073198,1.4451408393179008,-5.956099963371344,7.4012408026892444,FILLED
26376522964,26382131645,binance->coinbase,0.25,binance,coinbase,31976.737284934658,31969.442281769658,1.2462468909325253,-6.619531883673517,7.865778774606042,FILLED
26417026721,26423227952,binance->coinbase,0.25,binance,coinbase,32040.22003978336,32035.821926857152,1.6766498003607921,-5.905121426226287,7.58177122658708,FILLED
26478779001,26484821864,coinbase->binance,0.25,coinbase,binance,32083.49826978654,32085.252719313972,1.2213834908825447,-4.374000081086706,5.595383571969251,FILLED
26572969416,26578912249,coinbase->binance,0.25,coinbase,binance,32102.082647659194,32103.58013458079,1.3929300720355968,-4.441015541096931,5.833945613132528,FILLED
26710126698,26715710694,coinbase->binance,0.25,coinbase,binance,32075.57379986443,32080.94595749367,1.2379529403851848,-3.468565270551153,4.706518210936338,FILLED
26758463775,26763568962,coinbase->binance,0.25,coinbase,binance,32042.99405005484,32047.679652035942,1.7015887318202658,-3.6352828923318157,5.3368716241520815,FILLED
26816338945,26821921204,binance->coinbase,0.25,binance,coinbase,32008.80049518865,31996.623425453425,6.468762569284991,-7.8443698011114975,14.313132370396488,FILLED
26817123544,26823068584,binance->coinbase,0.25,binance,coinbase,32000.712516266085,31996.623425453425,3.4873892674067974,-5.821970671524468,9.309359938931266,FILLED
26862526902,26867784970,coinbase->binance,0.25,coinbase,binance,32053.281622956078,32050.46578370281,1.2119323890838132,-5.5118112647978705,6.723743653881684,FILLED
26880717738,26886910431,coinbase->binance,0.25,coinbase,binance,32128.655456214547,32134.523780201052,2.733872018226066,-3.3525107380055488,6.086382756231615,FILLED
26880829205,26886910431,coinbase->binance,0.25,coinbase,binance,32128.655456214547,32134.523780201052,1.8842024502700951,-3.3525107380055488,5.236713188275644,FILLED
26886047837,26894172757,coinbase->binance,0.25,coinbase,binance,32188.144869423668,32148.013064320927,1.9834561668012611,-14.859166415843902,16.842622582645163,FILLED
26887529793,26894172757,binance->coinbase,0.25,binance,coinbase,32151.81484504332,32185.151482239256,0.8234909426610102,3.508053408509113,-2.684562465848103,FILLED
26894172757,26899837596,binance->coinbase,0.25,binance,coinbase,32214.707467882923,32204.332896478507,3.508053408509113,-7.424811514146313,10.932864922655426,FILLED
26895120162,26900836480,binance->coinbase,0.25,binance,coinbase,32220.021060662937,32205.224537429924,4.596698833289338,-8.530654315029096,13.127353148318434,FILLED
26895418596,26900836480,binance->coinbase,0.25,binance,coinbase,32220.021060662937,32205.224537429924,2.6290788218766465,-8.530654315029096,11.159733136905743,FILLED
26896367231,26901680608,binance->coinbase,0.25,binance,coinbase,32215.718581170524,32214.2959348582,1.916375106754458,-5.1878771006249735,7.104252207379432,FILLED
26938619351,26944260139,coinbase->binance,0.25,coinbase,binance,32214.194582097967,32210.466908493774,4.737995925942414,-5.763861204683053,10.501857130625467,FILLED
26946382117,26952934475,binance->coinbase,0.25,binance,coinbase,32249.264532473393,32237.37236763697,0.8151717381497292,-7.8092416724930445,8.624413410642774,FILLED
26968845028,26975341163,binance->coinbase,0.25,binance,coinbase,32237.643514254905,32222.28142631728,1.7079280038424258,-8.674632302750979,10.382560306593405,FILLED
27037744492,27043714811,coinbase->binance,0.25,coinbase,binance,32249.13149890931,32248.099320458197,2.254783639114976,-5.095362728692635,7.350146367807611,FILLED
27049745238,27056082567,coinbase->binance,0.25,coinbase,binance,32278.559247184123,32274.232542492886,1.0090559410327842,-5.923243724652821,6.932299665685605,FILLED
27059052606,27064980239,coinbase->binance,0.25,coinbase,binance,32308.49688463886,32308.62569493752,1.1079409120429773,-4.814078398545462,5.922019310588439,FILLED
27131845336,27137596254,coinbase->binance,0.25,coinbase,binance,32363.98488316623,32360.68971071613,2.2236376687515076,-5.678226086377435,7.901863755128943,FILLED
27320951490,27328299958,coinbase->binance,0.25,coinbase,binance,32402.919255583638,32401.874542309637,0.9967888224618946,-5.1215639711736,6.118352793635495,FILLED
27502346275,27509380504,coinbase->binance,0.25,coinbase,binance,32439.59740287466,32421.157916690772,2.1150331439685033,-9.474889182093648,11.589922326062151,FILLED
27630984258,27636690152,binance->coinbase,0.25,binance,coinbase,32348.59945912158,32353.074078587055,3.7150276676893554,-3.7340825144456176,7.449110182134973,FILLED
27673784729,27678841879,binance->coinbase,0.25,binance,coinbase,32343.586671164627,32345.686130897495,3.4614491052780068,-4.326883013430233,7.78833211870824,FILLED
27726223949,27732756247,coinbase->binance,0.25,coinbase,binance,32365.529519077798,32371.96848905098,2.6799864656786667,-3.2454088830636465,5.925395348742313,FILLED
27726687107,27732756247,coinbase->binance,0.25,coinbase,binance,32365.529519077798,32371.96848905098,1.1893754528355203,-3.2454088830636465,4.434784335899167,FILLED
27734538167,27740093305,coinbase->binance,0.25,coinbase,binance,32409.774109843813,32395.76519868213,1.061886270411378,-8.362993461340011,9.424879731751389,FILLED
27754490239,27760603425,binance->coinbase,0.25,binance,coinbase,32429.866881408107,32429.016596169677,3.5787356219288995,-5.076966313295088,8.655701935223988,FILLED
27755466103,27761203512,binance->coinbase,0.25,binance,coinbase,32436.97007704027,32429.016596169677,2.1907911033958953,-6.853120381117151,9.043911484513046,FILLED
27851874326,27857930443,binance->coinbase,0.25,binance,coinbase,32383.01355575148,32368.154816126473,1.702534171786283,-8.570651065651873,10.273185237438156,FILLED
27852284375,27857930443,binance->coinbase,0.25,binance,coinbase,32383.01355575148,32368.154816126473,2.2627188948563344,-8.570651065651873,10.833369960508207,FILLED
27856591203,27862879133,coinbase->binance,0.25,coinbase,binance,32395.025016275675,32393.29875257505,1.7354091025517846,-5.290733364412517,7.026142466964302,FILLED
27863840637,27869398816,binance->coinbase,0.25,binance,coinbase,32434.21979769555,32451.757167076783,3.8700485900990316,-0.4825443612835443,4.352592951382576,FILLED
27864731328,27870643285,binance->coinbase,0.25,binance,coinbase,32454.382852564722,32451.757167076783,1.617744705925361,-5.524316231319972,7.142060937245333,FILLED
27880168183,27886644353,coinbase->binance,0.25,coinbase,binance,32398.945789707162,32399.240295813153,1.5114782205464508,-4.786230067264114,6.297708287810565,FILLED
27880826871,27886644353,coinbase->binance,0.25,coinbase,binance,32398.945789707162,32399.240295813153,1.5305259690130697,-4.786230067264114,6.316756036277184,FILLED
27928367067,27934060687,binance->coinbase,0.25,binance,coinbase,32380.903842259257,32384.5059677216,2.27978350707599,-3.956964423298814,6.236747930374804,FILLED
27994169554,27999859983,binance->coinbase,0.25,binance,coinbase,32354.2499509152,32335.85307382484,1.7806776432244078,-9.45051707751827,11.231194720742678,FILLED
28117515945,28124122136,binance->coinbase,0.25,binance,coinbase,32215.448383295457,32220.657073467988,3.0824579628997526,-3.530665583379232,6.613123546278985,FILLED
28205693607,28210880438,binance->coinbase,0.25,binance,coinbase,32223.99490874008,32221.26617778872,2.918058882780315,-5.515509101055613,8.433567983835928,FILLED
28288143417,28294745393,coinbase->binance,0.25,coinbase,binance,32127.528733767078,32143.88257145847,1.8203791040941724,-0.731487579100758,2.5518666831949304,FILLED
28294845939,28300830923,coinbase->binance,0.25,coinbase,binance,32162.348575389213,32164.29782852651,4.760100186053023,-4.337136464641844,9.097236650694867,FILLED
28361754162,28367671482,binance->coinbase,0.25,binance,coinbase,32074.47594987023,32069.224472536112,1.846661798376772,-6.123515578276056,7.970177376652828,FILLED
28391604284,28397571892,binance->coinbase,0.25,binance,coinbase,32111.114658076975,32125.593843747112,3.5859304583864287,-1.1983186997440498,4.7842491581304785,FILLED
28473521785,28480107638,binance->coinbase,0.25,binance,coinbase,32214.140093019814,32230.867726460907,1.9764020951542989,-0.65188541702355,2.628287512177849,FILLED
28473996661,28480107638,binance->coinbase,0.25,binance,coinbase,32214.140093019814,32230.867726460907,9.191981135649257,-0.65188541702355,9.843866552672807,FILLED
28474157623,28481225845,binance->coinbase,0.25,binance,coinbase,32214.140093019814,32207.926200021426,3.7365278889556066,-6.384972874249797,10.121500763205404,FILLED
28474185876,28480107638,binance->coinbase,0.25,binance,coinbase,32214.140093019814,32230.867726460907,0.9566945572532859,-0.65188541702355,1.6085799742768359,FILLED
28646070061,28652218325,coinbase->binance,0.25,coinbase,binance,32142.671800141972,32132.151305852996,1.7241847651148419,-7.450998317550329,9.175183082665171,FILLED
28884476126,28890181707,coinbase->binance,0.25,coinbase,binance,31947.198677636246,31934.322485163113,2.2087602819628955,-8.010484110304787,10.219244392267683,FILLED
28904128664,28910745719,binance->coinbase,0.25,binance,coinbase,31959.81765595351,31963.077670531733,1.698678602410837,-3.979295005295171,5.677973607706008,FILLED
28914605000,28920968682,coinbase->binance,0.25,coinbase,binance,31977.21226833114,31959.334929966455,4.0966605812000125,-9.265022564502033,13.361683145702045,FILLED
28915031593,28920968682,coinbase->binance,0.25,coinbase,binance,31977.21226833114,31959.334929966455,0.8757787268141328,-9.265022564502033,10.140801291316166,FILLED
28923038994,28928561172,binance->coinbase,0.25,binance,coinbase,31923.04373744918,31925.940805675582,3.4965310817942736,-4.064479210839636,7.56101029263391,FILLED
29104535559,29110525147,binance->coinbase,0.25,binance,coinbase,31939.661959311074,31925.51202831711,1.816970857657907,-8.32701704928877,10.143987906946677,FILLED
29104690787,29110525147,binance->coinbase,0.25,binance,coinbase,31939.661959311074,31925.51202831711,1.7918159367809494,-8.32701704928877,10.11883298606972,FILLED
29105214323,29110525147,binance->coinbase,0.25,binance,coinbase,31939.661959311074,31925.51202831711,1.9441558507869559,-8.32701704928877,10.271172900075726,FILLED
29106325812,29113296073,binance->coinbase,0.25,binance,coinbase,31937.157266841845,31925.51202831711,3.383372271820008,-7.700718697357843,11.08409096917785,FILLED
29410657640,29417102071,coinbase->binance,0.25,coinbase,binance,31927.505903084228,31923.742223045792,4.801506802882614,-5.729857711069599,10.531364513952212,FILLED
29434353092,29440867483,coinbase->binance,0.25,coinbase,binance,31975.111957388213,31966.222041577643,1.2590654753803392,-7.018301250460354,8.277366725840693,FILLED
29520810413,29526640475,binance->coinbase,0.25,binance,coinbase,32072.46317658007,32087.319606776888,2.0428645231786504,-1.0982475703021919,3.1411120934808423,FILLED
29565716674,29572372934,binance->coinbase,0.25,binance,coinbase,32045.43130825434,32039.363483792557,1.0517507087251943,-6.323164029237887,7.374914737963081,FILLED
29672341108,29677857827,coinbase->binance,0.25,coinbase,binance,31969.09173552973,31974.33941972474,1.4890909831965473,-3.4837050957867177,4.972796078983265,FILLED
29725471094,29731475990,coinbase->binance,0.25,coinbase,binance,32045.384807962582,32040.514811284225,1.465986162417721,-6.024063390949777,7.4900495533674984,FILLED
29792213534,29797782166,binance->coinbase,0.25,binance,coinbase,32002.128616035923,31981.44583392557,2.4534669952754484,-9.968946541783225,12.422413537058674,FILLED
29854807823,29861070616,coinbase->binance,0.25,coinbase,binance,31875.572620464274,31880.00961308663,3.160113091459607,-3.6723095871120677,6.832422678571675,FILLED
29899225027,29905424937,binance->coinbase,0.25,binance,coinbase,31833.814678618473,31847.369301917483,2.044475406842139,-1.387771839369634,3.432247246211773,FILLED
29899902695,29905424937,binance->coinbase,0.25,binance,coinbase,31833.814678618473,31847.369301917483,0.8082490719143607,-1.387771839369634,2.196020911283995,FILLED
30008489155,30014174179,coinbase->binance,0.25,coinbase,binance,31819.61966480679,31833.195355777996,0.9290044865856544,-1.379698991467194,2.3087034780528484,FILLED
30008572741,30015576861,coinbase->binance,0.25,coinbase,binance,31835.850739690573,31833.195355777996,4.555157883045467,-5.439090819902049,9.994248702947516,FILLED
30009475868,30015576861,coinbase->binance,0.25,coinbase,binance,31835.850739690573,31833.195355777996,2.5819781178688572,-5.439090819902049,8.021068937770906,FILLED
30034015187,30039932571,binance->coinbase,0.25,binance,coinbase,31858.16374539,31867.352597115732,2.3890761241600558,-2.4824305155480033,4.871506639708059,FILLED
30034676574,30040914179,binance->coinbase,0.25,binance,coinbase,31873.98589159277,31867.352597115732,1.8895640053324314,-6.438758173550923,8.328322178883354,FILLED
30084723003,30090977613,binance->coinbase,0.25,binance,coinbase,32014.538832957653,32008.401098324506,1.2284117111621526,-6.336000709767177,7.5644124209293295,FILLED
30345297465,30351503331,coinbase->binance,0.25,coinbase,binance,32214.475033016923,32210.30499217471,1.5307970713702161,-5.874472963462722,7.405270034832938,FILLED
30364056593,30369913507,coinbase->binance,0.25,coinbase,binance,32226.467076285233,32225.026462519425,0.9350488212849086,-5.194051472206411,6.1291002934913195,FILLED
30386161330,30391867769,binance->coinbase,0.25,binance,coinbase,32215.99325891735,32208.434874443872,1.065005826104425,-6.721239268760655,7.78624509486508,FILLED
30696170710,30702404915,coinbase->binance,0.25,coinbase,binance,32200.484763769593,32196.434556830256,1.67304193221662,-5.842421939052656,7.515463871269276,FILLED
30713816801,30719305875,binance->coinbase,0.25,binance,coinbase,32175.888380490534,32159.10175344417,0.8069807115434742,-9.021361355959925,9.8283420675034,FILLED
30742472587,30748721251,binance->coinbase,0.25,binance,coinbase,32183.844705376865,32169.74039599782,2.2056809256937413,-8.352243619629917,10.557924545323658,FILLED
30761311630,30766988303,coinbase->binance,0.25,coinbase,binance,32241.279005282548,32226.339850939097,0.8805273697007578,-8.570233478937553,9.45076084863831,FILLED
30771599294,30777487082,binance->coinbase,0.25,binance,coinbase,32248.540621978507,32245.58022567148,0.8464373617380261,-5.577084130422918,6.423521492160944,FILLED
30948618310,30954693138,coinbase->binance,0.25,coinbase,binance,32393.07485687381,32390.444468291284,1.51515465459579,-5.516426854733254,7.031581509329044,FILLED
30953139645,30958703380,binance->coinbase,0.25,binance,coinbase,32387.39493932131,32378.32068604898,1.1124717979892011,-7.125765133653658,8.23823693164286,FILLED
